codigo,nombre,centro,almacen,libre,inspeccion,bloqueado,traslado,total
N45009015714,EATON CAJA PARADA IP67 1NA+1NC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015715,CAJA SBPTA 124X80X45MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015716,CAJA RECTN SBPTA 43.5X85X123.5MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015717,CAJA ESTANCA RECTANGULAR 190X140X70 IP55,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015718,CAJA ESTANCA 110X153X65MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015720,CAJA PARADA EMERGENCIA 40MM XALK178F,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015721,CAJA PARED LISA IP55 100x100x50MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015722,CAJA PARED LISA IP55 150x110x70MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015730,CAJA SS DS016/304 UL 270x240x125MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009015754,NU 02.10.2020,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009016404,CAJA ALUMINIO 1 UNIDADES #800T-1-TZ A.B.,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017190,TERM COMP T/OJO D=8MM 2 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017200,"CONEC PRECA FEM 1/2"" 20UNF 3 PINS CAB 5M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017201,CONECT HEM M12 YF2A15 050UB5XLEAX SM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017255,CONTACTOR AUX 230Vca 50/60Hz 2NA+2NC S00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017256,CONTACTO AUXILIAR S00/S0 2NA+2NC FRO V2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017257,CONTACTOR 25A AC3 220VAC 1NA+1NC S0,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017258,CONECTOR P/FL C/PVC 1/2 FENIX,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017259,CONECTOR CURVO P/FL 1/2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017260,CONECTOR P/FL C/PVC 3/4,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017261,CONECTOR CURVO P/FL 3/4,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017262,CONTACTOR AUX 24VAC 50/60HZ 2NA+2NC S00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017270,TERMINAL COMPRESION #BM00601,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017271,TERMINAL COMPRESION #BM00653,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017280,TERMINAL COMPRESION #BM00559,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009017300,"CONECTOR PARA BARRA 1/2 a 5/8""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009022000,E-HFS MAGNETIC CONTROLLER 220VAC/110DC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009022400,ELFIN CAJA CIEGA ABS 94X94X81MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009022402,CAJA CIEGA ABS 180X254X110MM ELFIN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009022500,EMC FILTER 33A 480V 3PH FRAME D 25RF033D,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024476,CABEZAL SELECTOR 2 POS #ZB4BD2 TELEMECAN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024477,CABEZAL SELECTOR MANETA CORTA #ZB4BD3 TE,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024501,FLEXIBLE MET C/PVC 1/2 GRIS LIVIANO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024502,FLEXIBLE MET C/PVC 3/4 GRIS LIVIANO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024530,FERRUL AIS BLAN 0.75MM 20AWG X100UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024531,FERRUL AIS AM 1.00MM 18AWG X100UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024532,FERRUL AIS ROJO 1.50MM 16AWG X100UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024533,FERRUL AIS NEGRO 6.00MM 10AWG X100UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009024534,FERRUL AIS CREMA 10.00MM 8AWG X100UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009026220,FUNDA CABLE ELECTRICO 10 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009027100,GCX1320-22 3POS SWICH 2NO/2NC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009032110,BALLAST 400 W,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033801,INDICADOR OPERACION 12 24 VDC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033802,INDICADOR OPERACION 115 VAC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033803,INDICADOR OPER. 12-24VDC 788-120 WAGO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033804,INDICADOR OPERACIÓN 230VAC 788-125 WAGO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033810,INTEFACE PLC KOYO #OM620 OPTI-MATE,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033811,INT AUTOMATICO 3x 50A C 10KA IC60N,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033812,INT AUTOMATICO 1x 10A C 10KA IC60N,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033815,INT AUT 3 POLOS BHWT10-3P-C-16A 10KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033825,INT AUT 1 POLO 4A 10KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033826,INT AUT 1 POLO 10A 10KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033830,INT AUT 1 POLO 6A 6KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033831,INT AUT 1 POLO 10A 6KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033832,INT AUT 3 POLOS 32A 6KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033835,INTERR DIN 16A ILUM 230V,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033840,INT 9/15 DOBLE BLA 10A 250V,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033841,INT SIMPLE BLA 9/12 10A 250V,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033850,INT AUT 1 POLO 16A 10KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033851,INT AUT 1 POLO 20A 10KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033854,INT AUT 3 POLOS 32A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033855,INT AUT 3 POLOS 16A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033857,INT AUT 1 POLO 6A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033858,INT AUT 3 POLO 10A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033859,INT AUT 3 POLO 63A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033860,INT AUT 3 POLO 40A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033862,INT AUT TR IP NF 125-CV 80A 10KA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033863,INT AUT 3 POLO 6A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033864,INT AUT 3 POLO 25A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033866,INT AUT 1 POLO 10A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033867,INT AUT 1 POLO 32A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033871,INT AUT 2 POLO 4A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033880,INT AUT 4 POLOS 16A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009033881,INT AUT 4 POLOS 40A 10KA C,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009038900,KIT FIJACION SMBR-8-25 #175096 FESTO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009038901,KIT TERMINALES ELECTRICOS 500UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009041700,LIMIT SWITCH XCKP2121P16 1NC+1NO PL ROLL,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009041702,LIMIT SWITCH HINGE LEVER 1NA-1NC-SNAP AC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009041703,LIMIT SWITCH TIPO BOTON 802T-D,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009041704,LIMIT SWITCH 1NC+1NO #XCKN2521G11 SCHNEI,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043700,MANGUITO DE UNION SIN AISLACION 6 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043701,MANGUITO DE UNION DA60 TIPO B #714673 S/,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043718,MARCAS WMB 5-5.2MM HORIZONT 10X(01..10),RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043719,MARCAS WMB 5-5.2MM HORIZONT 10X(11..20),RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043720,MARCAS WMB 5-5.2MM HORIZONT 10X(21..30),RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043721,MARCAS WMB 5-5.2MM HORIZONT 10X(31..40),RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043722,MARCAS WMB 5-5.2MM HORIZONT 10X(41..50),RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043741,MARCA O ROJO STAHL,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009043780,MAESTRO IO-LINK ETHERNET/IP AL1326,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009055600,3-PHASE LINE-SIDE TERMINAL 3RV1915-5A,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009055701,PILOTO MONOB LED 220V VERD 22MM FX780,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009055702,PILOTO ROJO LED 230 VCA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009055710,PILOTO LUM PLAST ARM C/LED 24VAC/DC RO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009055711,PILOTO LUM PLAST ARM C/LED 24VAC/DC VE,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009055712,PILOTO LUM PLAST ARM C/LED 24VAC/DC AM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009056700,PRENSA CABLE GRIS ST CON TUERCA HEXAGONA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009056701,PRENSA CABLE C/TUER IP68/69 GRI ST PG36,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009056702,PRENSA CABLE C/TUER IP68/69 GRI ST-M20,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009056703,PRENSA CABLE C/TUER IP68/69 GRIS ST PG21,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009056710,PRENSA FERRULE BM 53816 0.75-16MM2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057000,PURGADOR FRENOS C/BOTELLA 78-036 STANLEY,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057001,PULSADOR HON MET ARM NA 40MM NG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057002,"PUENTE TIPO PEINE 5P 2,5MM2 #870-405 WAG",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057003,"PUENTE TIPO PEINE 10P 2,5MM2 #870-410 WA",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057004,PULSADOR EMERGENCIA 40 MM 1 NC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057005,PUENTE TIPO PEINE 10P 5MM PHOEN #3030213,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057010,PULS EMERG C/CAJA ROT 40MM IP65,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057015,PULS ARM/EMER JALAR PLAS 1NC RO C/ANILLO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057020,PUENTE AISLADO 2 POLO BORNE RK 2.5-4,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057021,PUENTE AISLADO 4 POLO BORNE RK 2.5-4,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009057022,PUENTE AISLADO 10 POLO BORNE SRK 2.5,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N4500905710,NU 25.10.2016,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009060901,RELE TEMP ZELIO EST/TRI 2NAC RE7YA12BU,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009060902,"REDUCCION ZS-M 20X1,5 MM/PG13,5",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009060910,RELE TEMP EST/TRIAN 24/48V 110-240V,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009060920,NO USAR 15.06.16,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009063700,SEPARADOR #870-947 WAGO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009063702,P+F SENSOR IND.NJ15+U1+N,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009063710,SELEC M/CORTA 3POS TOGLE OSMOZ,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009063735,SELECTOR MET ARM MAN CORTA 3POS 2NA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009064100,SILVYN KLICK-WP 90° PG11,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066100,TAPA FINAL #870-934 WAGO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066110,TABLERO ELEC 400X300X200 mm C/INT AUT,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066111,TAPA FINAL 2002-1392 WAGO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066130,TAPA CIERRE ARMARIO #2493000,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066500,TERMINAL BM FERRULER AISLA AMA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066501,TERMINAL BM FERRULER AISLA AZU,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066502,TERMINAL BM FERRULER AISLA AZU CLARO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066503,TERMINAL BM FERRULER AISLA TURQUEZA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066504,TERMINAL BM PALETA HEMBRA PROTEGIDO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066505,TERMINAL BM PALETA HEMBRA PROTEGIDO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066506,TERMINAL BM PALETA MACHO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066507,TERMINAL BM PALETA MACHO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066508,Terminal de OJO BM00219,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066510,Terminal de OJO BM00243,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066511,TERMINAL BM T/OJO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066512,TERMINAL BM T/OJO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066513,TERMINAL BM T/OJO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066514,TERMINAL BM DE PUNTA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066515,TERMINAL BM DE PUNTA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066516,TERMINAL BM DE PUNTA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066517,TERMINALES DE CONNECCION 2 A 4 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066518,TERMINAL OJO BM00119,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066519,TERMINAL OJO BM00131,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066520,TERMINAL OJO BM00225,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066522,TERMINAL COMPRESION #BM00602,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066523,TERMINAL COMPRESION #BM00655,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066524,TERMINAL COMPRESION #BM00657,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066525,TERMINAL COMPRESION #BM00603,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066526,TERM OJO 8MM 10-12AWG AMARILLO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066528,"TERM P/TUBO FLEXIBLE C/PVC 1/2""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066529,TERM COMP TUB 0.5MM2 8MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066531,TERM COMP TUB 4.0MM2 10MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066532,"TERM.P/TUBO FLEXIBLE 3/4""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066533,"TERM P/TUBO FLEXIBLE METALICO 3/8""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066534,"TERM P/TUBO FLEXIBLE 1""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066535,"TERM P/TUBO FLEXIBLE 2""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066536,TERM COMP TUB 6.0MM2 12MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066537,TERM COMP OJO 0.25-1.5MM2 3MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066539,TERM COMP OJO 1.5-2.5MM2 4MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066540,TERM COMPRESION TIPO OJO #500 MCM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066541,TERM COMP OJO 1.5-2.5MM2 6MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066543,TERM COMP HORQ 1.5-2.5MM2 4MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066544,TERMINAL BM 120MM2- 3/8”,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066545,TERMINAL BM 70MM2- 3/8”,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066546,TERM COMP T/OJO #8 AWG DIAMETRO AGUJERO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066547,TERMINAL COMPRESION 16 MM2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066548,TERM COMPRESION TIPO OJO #250 MCM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066549,TERM COMPRESION TIPO OJO #300 MCM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066550,TERM COMPRESION C-35-1102,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066553,TERM COMP DA14 10.5-16.8MM2 #714612 RHON,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066555,BM TERMINAL COMPRESI DIN 46235 50MM2/8MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066562,TERM COMP AISLADO T/HORQ 1.04-2.63 MM2 R,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066564,TERMINAL RJ 8,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066565,TERMINAL RJ 4,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066566,TERM COMP AISLADO T/PUNTA 1.04-2.63 MM2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066567,TERM COMP S/AISL T/OJO 10.5-16.8MM2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066569,TERM COMP DA22 6.8-26.7MM2 #714614 RHONA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066570,"TERMINAL EMBRA U 1/4""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066572,TERM COMP DA80 76.3-96.3MM2 #714622 RHON,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066573,"TERMINAL MACHO 1/4""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066575,TERMINAL BARRA 2/0 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066576,TERM COMP T/OJO DIA=10MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066577,TERM COMP T/OJO DIA=10MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066578,TERM COMP T/OJO DIA=6MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066580,TERM COMP T/OJO DIA=6MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066581,TERM COMP T/OJO DIA=3MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066582,TERMINAL HEMBRA 12-16 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066583,TERMINAL HEMBRA 10-12 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066584,TERMINAL MACHO 12-16 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066585,TERMINAL MACHO 10-12 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066586,TERM PALETA T/HEMBRA DIA=6.6MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066587,TERMINAL 3/8” HEMBRA SAE C/ESPIGA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066588,TERM COMP DA 60 42.4-60.6MM2 RHONA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066589,TERM COMP DA 38 26.7-42.4MM2 RHONA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066590,"TERMINAL COMPRESION 250 AWG OJO 5/16"" 3M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066591,"TERMINAL COMPRESION 3/0 AWG OJO 1/2"" 3M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066592,"TERMINAL COMPRESION 1/0 AWG OJO 3/8"" 3M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066593,"TERMINAL COMPRESION 1 AWG OJO 3/8"" 3M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066594,"TERMINAL COMPRESION 250 AWG OJO 1/2"" 3M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066595,TERM COMP T/OJO 4 AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066596,"TERMINAL COMPRESION 2/0 AWG OJO 3/8"" 3M",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066598,TERM T/OJO 4.4MM 16-14AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066599,TERM COMP T/PINO S/AISL 25 MM2 #BM 01516,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066600,TERM T/OJO 5.1MM 18-22AWG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066602,TERMINAL P/CONDUIT EMT 25MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066603,TERM COMP T/PINO S/AISL 16 MM2 #BM 01514,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066610,TERMINAL PALETA HEMBRA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066611,TERMINAL LUCAS MACHO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066612,TERMINAL COMPRESION 25MM2 OJO 8MM 3M,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066614,TERMINAL COMPRESION 35MM2 OJO 10MM 3M,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066615,TERMINAL COMPRESION 70MM2 PUNTA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066617,"TERM P/TUBO CONDUIT 3/4"" C/TUERCA",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066621,TERM COMP T/OJO D=5MM 16-14 AWG #BM00225,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066622,"TERM COMP OJO 0,25-1,5MM2 4MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066623,TERM COMP T/PUN L=28MM 12-10AWG #BM00350,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066624,"TERM COMP PUNT 1,5-2,5MM2 1,8MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066625,"TERM COMP PUNT 0,25-1,5MM2 1,8MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066626,"TERM COMP HORQ 1,5-2,5MM2 5MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066627,"TERM COMP HORQ 0,25-1,5MM2 4MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066629,TERMINAL BM FERRULER AISLADO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066630,TERMINAL BM FERRULER AISLADO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066632,TERMINAL BM FERRULER AISLADO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066633,TERMINAL COMPRESION 1 MM2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066634,TERMINAL COMPRESION 1.5 MM2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066635,TERMINAL COMPRESION 2.5 MM2 #37666 STARF,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066636,TERMINAL COMPRESION 4 MM2 #37667 STARFIX,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066637,TERMINAL COMPRESION 6 MM2 #37668 STARFIX,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066639,TERMINAL BM FERRULER AISLADO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066640,TERMINAL BM FERRULER AISLADO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066641,FERRUL AIS GRIS 4.00MM 12AWG X100UN,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066642,TERMINAL BM FERRULER AISLADO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066643,TERMINAL BM FERRULER AISLADO NEG 1.5MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066650,"TERM COMP HORQ 0,25-1,5MM2 3MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066651,TERM COMP T/ HORQUILLA 4MM #BM00220,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066652,"TERM COMP HORQ 1,5-2,5MM2 6MM",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
N45009066653,TERM COMP T/ OJO 8MM #BM00337,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
